lambda,standardized_mse
1e-05,0.4010140904103979
4.328761281083062e-05,0.3966859815346434
0.0001873817422860383,0.39116458074662463
0.0008111308307896872,0.39257175375227055
0.003511191734215131,0.4045442959094385
0.01519911082952933,0.40391783763322153
0.06579332246575682,0.372617725669624
0.2848035868435799,0.3423824810548815
1.232846739442066,0.38742859722515627
5.336699231206313,0.5765005996595334
23.10129700083158,0.8285890449155884
100.0,0.9554646178618973
