index,target,irls_weight,downweighted
139,metric/the_pile_pile_cc_val_loss,1.0,False
139,metric/the_pile_ubuntu_irc_val_loss,1.0,False
139,metric/the_pile_hackernews_val_loss,1.0,False
139,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
139,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
140,metric/the_pile_arxiv_val_loss,1.0,False
140,metric/the_pile_freelaw_val_loss,1.0,False
140,metric/the_pile_pubmed_central_val_loss,1.0,False
140,metric/the_pile_wikipedia_en_val_loss,1.0,False
140,metric/the_pile_dm_mathematics_val_loss,1.0,False
140,metric/the_pile_github_val_loss,1.0,False
140,metric/the_pile_stackexchange_val_loss,1.0,False
140,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
140,metric/the_pile_pile_cc_val_loss,1.0,False
140,metric/the_pile_ubuntu_irc_val_loss,1.0,False
140,metric/the_pile_hackernews_val_loss,1.0,False
140,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
140,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
141,metric/the_pile_arxiv_val_loss,1.0,False
141,metric/the_pile_freelaw_val_loss,1.0,False
141,metric/the_pile_pubmed_central_val_loss,1.0,False
141,metric/the_pile_wikipedia_en_val_loss,1.0,False
141,metric/the_pile_dm_mathematics_val_loss,1.0,False
141,metric/the_pile_github_val_loss,1.0,False
141,metric/the_pile_stackexchange_val_loss,1.0,False
141,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
141,metric/the_pile_pile_cc_val_loss,1.0,False
141,metric/the_pile_ubuntu_irc_val_loss,1.0,False
141,metric/the_pile_hackernews_val_loss,1.0,False
141,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
141,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
142,metric/the_pile_arxiv_val_loss,1.0,False
142,metric/the_pile_freelaw_val_loss,1.0,False
142,metric/the_pile_pubmed_central_val_loss,1.0,False
142,metric/the_pile_wikipedia_en_val_loss,1.0,False
142,metric/the_pile_dm_mathematics_val_loss,1.0,False
142,metric/the_pile_github_val_loss,1.0,False
142,metric/the_pile_stackexchange_val_loss,1.0,False
142,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
142,metric/the_pile_pile_cc_val_loss,1.0,False
142,metric/the_pile_ubuntu_irc_val_loss,1.0,False
142,metric/the_pile_hackernews_val_loss,1.0,False
142,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
142,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
143,metric/the_pile_arxiv_val_loss,1.0,False
143,metric/the_pile_freelaw_val_loss,1.0,False
143,metric/the_pile_pubmed_central_val_loss,1.0,False
143,metric/the_pile_wikipedia_en_val_loss,1.0,False
143,metric/the_pile_dm_mathematics_val_loss,1.0,False
143,metric/the_pile_github_val_loss,1.0,False
143,metric/the_pile_stackexchange_val_loss,1.0,False
143,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
143,metric/the_pile_pile_cc_val_loss,1.0,False
143,metric/the_pile_ubuntu_irc_val_loss,1.0,False
143,metric/the_pile_hackernews_val_loss,1.0,False
143,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
143,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
144,metric/the_pile_arxiv_val_loss,1.0,False
144,metric/the_pile_freelaw_val_loss,1.0,False
144,metric/the_pile_pubmed_central_val_loss,1.0,False
144,metric/the_pile_wikipedia_en_val_loss,1.0,False
144,metric/the_pile_dm_mathematics_val_loss,1.0,False
144,metric/the_pile_github_val_loss,1.0,False
144,metric/the_pile_stackexchange_val_loss,1.0,False
144,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
144,metric/the_pile_pile_cc_val_loss,1.0,False
144,metric/the_pile_ubuntu_irc_val_loss,1.0,False
144,metric/the_pile_hackernews_val_loss,1.0,False
144,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
144,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
145,metric/the_pile_arxiv_val_loss,1.0,False
145,metric/the_pile_freelaw_val_loss,1.0,False
145,metric/the_pile_pubmed_central_val_loss,1.0,False
145,metric/the_pile_wikipedia_en_val_loss,1.0,False
145,metric/the_pile_dm_mathematics_val_loss,1.0,False
145,metric/the_pile_github_val_loss,1.0,False
145,metric/the_pile_stackexchange_val_loss,1.0,False
145,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
145,metric/the_pile_pile_cc_val_loss,1.0,False
145,metric/the_pile_ubuntu_irc_val_loss,1.0,False
145,metric/the_pile_hackernews_val_loss,1.0,False
145,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
145,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
146,metric/the_pile_arxiv_val_loss,1.0,False
146,metric/the_pile_freelaw_val_loss,1.0,False
146,metric/the_pile_pubmed_central_val_loss,1.0,False
146,metric/the_pile_wikipedia_en_val_loss,1.0,False
146,metric/the_pile_dm_mathematics_val_loss,1.0,False
146,metric/the_pile_github_val_loss,1.0,False
146,metric/the_pile_stackexchange_val_loss,1.0,False
146,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
146,metric/the_pile_pile_cc_val_loss,1.0,False
146,metric/the_pile_ubuntu_irc_val_loss,1.0,False
146,metric/the_pile_hackernews_val_loss,1.0,False
146,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
146,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
147,metric/the_pile_arxiv_val_loss,1.0,False
147,metric/the_pile_freelaw_val_loss,1.0,False
147,metric/the_pile_pubmed_central_val_loss,1.0,False
147,metric/the_pile_wikipedia_en_val_loss,1.0,False
147,metric/the_pile_dm_mathematics_val_loss,1.0,False
147,metric/the_pile_github_val_loss,1.0,False
147,metric/the_pile_stackexchange_val_loss,1.0,False
147,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
147,metric/the_pile_pile_cc_val_loss,1.0,False
147,metric/the_pile_ubuntu_irc_val_loss,1.0,False
147,metric/the_pile_hackernews_val_loss,0.8404250994197352,True
147,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
147,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
148,metric/the_pile_arxiv_val_loss,1.0,False
148,metric/the_pile_freelaw_val_loss,1.0,False
148,metric/the_pile_pubmed_central_val_loss,1.0,False
148,metric/the_pile_wikipedia_en_val_loss,1.0,False
148,metric/the_pile_dm_mathematics_val_loss,1.0,False
148,metric/the_pile_github_val_loss,1.0,False
148,metric/the_pile_stackexchange_val_loss,1.0,False
148,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
148,metric/the_pile_pile_cc_val_loss,1.0,False
148,metric/the_pile_ubuntu_irc_val_loss,1.0,False
148,metric/the_pile_hackernews_val_loss,1.0,False
148,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
148,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
149,metric/the_pile_arxiv_val_loss,1.0,False
149,metric/the_pile_freelaw_val_loss,1.0,False
149,metric/the_pile_pubmed_central_val_loss,1.0,False
149,metric/the_pile_wikipedia_en_val_loss,1.0,False
149,metric/the_pile_dm_mathematics_val_loss,1.0,False
149,metric/the_pile_github_val_loss,1.0,False
149,metric/the_pile_stackexchange_val_loss,1.0,False
149,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
149,metric/the_pile_pile_cc_val_loss,1.0,False
149,metric/the_pile_ubuntu_irc_val_loss,1.0,False
149,metric/the_pile_hackernews_val_loss,1.0,False
149,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
149,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
150,metric/the_pile_arxiv_val_loss,1.0,False
150,metric/the_pile_freelaw_val_loss,1.0,False
150,metric/the_pile_pubmed_central_val_loss,1.0,False
150,metric/the_pile_wikipedia_en_val_loss,1.0,False
150,metric/the_pile_dm_mathematics_val_loss,1.0,False
150,metric/the_pile_github_val_loss,0.8671968759534516,True
150,metric/the_pile_stackexchange_val_loss,0.8624107438656823,True
150,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
150,metric/the_pile_pile_cc_val_loss,1.0,False
150,metric/the_pile_ubuntu_irc_val_loss,1.0,False
150,metric/the_pile_hackernews_val_loss,1.0,False
150,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
150,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
151,metric/the_pile_arxiv_val_loss,1.0,False
151,metric/the_pile_freelaw_val_loss,1.0,False
151,metric/the_pile_pubmed_central_val_loss,1.0,False
151,metric/the_pile_wikipedia_en_val_loss,1.0,False
151,metric/the_pile_dm_mathematics_val_loss,1.0,False
151,metric/the_pile_github_val_loss,1.0,False
151,metric/the_pile_stackexchange_val_loss,1.0,False
151,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
151,metric/the_pile_pile_cc_val_loss,1.0,False
151,metric/the_pile_ubuntu_irc_val_loss,1.0,False
151,metric/the_pile_hackernews_val_loss,1.0,False
151,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
151,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
152,metric/the_pile_arxiv_val_loss,0.6860630396739827,True
152,metric/the_pile_freelaw_val_loss,1.0,False
152,metric/the_pile_pubmed_central_val_loss,1.0,False
152,metric/the_pile_wikipedia_en_val_loss,1.0,False
152,metric/the_pile_dm_mathematics_val_loss,1.0,False
152,metric/the_pile_github_val_loss,1.0,False
152,metric/the_pile_stackexchange_val_loss,1.0,False
152,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
152,metric/the_pile_pile_cc_val_loss,1.0,False
152,metric/the_pile_ubuntu_irc_val_loss,1.0,False
152,metric/the_pile_hackernews_val_loss,1.0,False
152,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
152,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
153,metric/the_pile_arxiv_val_loss,1.0,False
153,metric/the_pile_freelaw_val_loss,1.0,False
153,metric/the_pile_pubmed_central_val_loss,1.0,False
153,metric/the_pile_wikipedia_en_val_loss,1.0,False
153,metric/the_pile_dm_mathematics_val_loss,1.0,False
153,metric/the_pile_github_val_loss,1.0,False
153,metric/the_pile_stackexchange_val_loss,1.0,False
153,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
153,metric/the_pile_pile_cc_val_loss,1.0,False
153,metric/the_pile_ubuntu_irc_val_loss,1.0,False
153,metric/the_pile_hackernews_val_loss,1.0,False
153,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
153,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
154,metric/the_pile_arxiv_val_loss,1.0,False
154,metric/the_pile_freelaw_val_loss,1.0,False
154,metric/the_pile_pubmed_central_val_loss,1.0,False
154,metric/the_pile_wikipedia_en_val_loss,1.0,False
154,metric/the_pile_dm_mathematics_val_loss,1.0,False
154,metric/the_pile_github_val_loss,1.0,False
154,metric/the_pile_stackexchange_val_loss,1.0,False
154,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
154,metric/the_pile_pile_cc_val_loss,1.0,False
154,metric/the_pile_ubuntu_irc_val_loss,1.0,False
154,metric/the_pile_hackernews_val_loss,1.0,False
154,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
154,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
155,metric/the_pile_arxiv_val_loss,0.8185112967032955,True
155,metric/the_pile_freelaw_val_loss,1.0,False
155,metric/the_pile_pubmed_central_val_loss,1.0,False
155,metric/the_pile_wikipedia_en_val_loss,1.0,False
155,metric/the_pile_dm_mathematics_val_loss,1.0,False
155,metric/the_pile_github_val_loss,1.0,False
155,metric/the_pile_stackexchange_val_loss,1.0,False
155,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
155,metric/the_pile_pile_cc_val_loss,1.0,False
155,metric/the_pile_ubuntu_irc_val_loss,1.0,False
155,metric/the_pile_hackernews_val_loss,1.0,False
155,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
155,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
156,metric/the_pile_arxiv_val_loss,1.0,False
156,metric/the_pile_freelaw_val_loss,1.0,False
156,metric/the_pile_pubmed_central_val_loss,1.0,False
156,metric/the_pile_wikipedia_en_val_loss,1.0,False
156,metric/the_pile_dm_mathematics_val_loss,1.0,False
156,metric/the_pile_github_val_loss,1.0,False
156,metric/the_pile_stackexchange_val_loss,1.0,False
156,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
156,metric/the_pile_pile_cc_val_loss,1.0,False
156,metric/the_pile_ubuntu_irc_val_loss,1.0,False
156,metric/the_pile_hackernews_val_loss,1.0,False
156,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
156,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
157,metric/the_pile_arxiv_val_loss,1.0,False
157,metric/the_pile_freelaw_val_loss,1.0,False
157,metric/the_pile_pubmed_central_val_loss,1.0,False
157,metric/the_pile_wikipedia_en_val_loss,1.0,False
157,metric/the_pile_dm_mathematics_val_loss,1.0,False
157,metric/the_pile_github_val_loss,1.0,False
157,metric/the_pile_stackexchange_val_loss,1.0,False
157,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
157,metric/the_pile_pile_cc_val_loss,1.0,False
157,metric/the_pile_ubuntu_irc_val_loss,1.0,False
157,metric/the_pile_hackernews_val_loss,1.0,False
157,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
157,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
158,metric/the_pile_arxiv_val_loss,1.0,False
158,metric/the_pile_freelaw_val_loss,1.0,False
158,metric/the_pile_pubmed_central_val_loss,1.0,False
158,metric/the_pile_wikipedia_en_val_loss,1.0,False
158,metric/the_pile_dm_mathematics_val_loss,1.0,False
158,metric/the_pile_github_val_loss,1.0,False
158,metric/the_pile_stackexchange_val_loss,1.0,False
158,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
158,metric/the_pile_pile_cc_val_loss,1.0,False
158,metric/the_pile_ubuntu_irc_val_loss,1.0,False
158,metric/the_pile_hackernews_val_loss,1.0,False
158,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
158,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
159,metric/the_pile_arxiv_val_loss,1.0,False
159,metric/the_pile_freelaw_val_loss,1.0,False
159,metric/the_pile_pubmed_central_val_loss,1.0,False
159,metric/the_pile_wikipedia_en_val_loss,1.0,False
159,metric/the_pile_dm_mathematics_val_loss,1.0,False
159,metric/the_pile_github_val_loss,1.0,False
159,metric/the_pile_stackexchange_val_loss,1.0,False
159,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
159,metric/the_pile_pile_cc_val_loss,1.0,False
159,metric/the_pile_ubuntu_irc_val_loss,1.0,False
159,metric/the_pile_hackernews_val_loss,1.0,False
159,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
159,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
160,metric/the_pile_arxiv_val_loss,1.0,False
160,metric/the_pile_freelaw_val_loss,1.0,False
160,metric/the_pile_pubmed_central_val_loss,1.0,False
160,metric/the_pile_wikipedia_en_val_loss,1.0,False
160,metric/the_pile_dm_mathematics_val_loss,1.0,False
160,metric/the_pile_github_val_loss,1.0,False
160,metric/the_pile_stackexchange_val_loss,1.0,False
160,metric/the_pile_gutenberg_pg_19_val_loss,0.9475253950644681,True
160,metric/the_pile_pile_cc_val_loss,1.0,False
160,metric/the_pile_ubuntu_irc_val_loss,1.0,False
160,metric/the_pile_hackernews_val_loss,1.0,False
160,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
160,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
161,metric/the_pile_arxiv_val_loss,1.0,False
161,metric/the_pile_freelaw_val_loss,1.0,False
161,metric/the_pile_pubmed_central_val_loss,1.0,False
161,metric/the_pile_wikipedia_en_val_loss,1.0,False
161,metric/the_pile_dm_mathematics_val_loss,1.0,False
161,metric/the_pile_github_val_loss,1.0,False
161,metric/the_pile_stackexchange_val_loss,1.0,False
161,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
161,metric/the_pile_pile_cc_val_loss,1.0,False
161,metric/the_pile_ubuntu_irc_val_loss,1.0,False
161,metric/the_pile_hackernews_val_loss,1.0,False
161,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
161,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
162,metric/the_pile_arxiv_val_loss,1.0,False
162,metric/the_pile_freelaw_val_loss,1.0,False
162,metric/the_pile_pubmed_central_val_loss,1.0,False
162,metric/the_pile_wikipedia_en_val_loss,1.0,False
162,metric/the_pile_dm_mathematics_val_loss,1.0,False
162,metric/the_pile_github_val_loss,1.0,False
162,metric/the_pile_stackexchange_val_loss,1.0,False
162,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
162,metric/the_pile_pile_cc_val_loss,1.0,False
162,metric/the_pile_ubuntu_irc_val_loss,1.0,False
162,metric/the_pile_hackernews_val_loss,1.0,False
162,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
162,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
163,metric/the_pile_arxiv_val_loss,1.0,False
163,metric/the_pile_freelaw_val_loss,1.0,False
163,metric/the_pile_pubmed_central_val_loss,1.0,False
163,metric/the_pile_wikipedia_en_val_loss,1.0,False
163,metric/the_pile_dm_mathematics_val_loss,1.0,False
163,metric/the_pile_github_val_loss,0.9639792699219395,True
163,metric/the_pile_stackexchange_val_loss,1.0,False
163,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
163,metric/the_pile_pile_cc_val_loss,1.0,False
163,metric/the_pile_ubuntu_irc_val_loss,1.0,False
163,metric/the_pile_hackernews_val_loss,1.0,False
163,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
163,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
164,metric/the_pile_arxiv_val_loss,1.0,False
164,metric/the_pile_freelaw_val_loss,1.0,False
164,metric/the_pile_pubmed_central_val_loss,1.0,False
164,metric/the_pile_wikipedia_en_val_loss,1.0,False
164,metric/the_pile_dm_mathematics_val_loss,1.0,False
164,metric/the_pile_github_val_loss,1.0,False
164,metric/the_pile_stackexchange_val_loss,1.0,False
164,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
164,metric/the_pile_pile_cc_val_loss,1.0,False
164,metric/the_pile_ubuntu_irc_val_loss,1.0,False
164,metric/the_pile_hackernews_val_loss,1.0,False
164,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
164,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
165,metric/the_pile_arxiv_val_loss,1.0,False
165,metric/the_pile_freelaw_val_loss,1.0,False
165,metric/the_pile_pubmed_central_val_loss,1.0,False
165,metric/the_pile_wikipedia_en_val_loss,1.0,False
165,metric/the_pile_dm_mathematics_val_loss,1.0,False
165,metric/the_pile_github_val_loss,1.0,False
165,metric/the_pile_stackexchange_val_loss,1.0,False
165,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
165,metric/the_pile_pile_cc_val_loss,1.0,False
165,metric/the_pile_ubuntu_irc_val_loss,1.0,False
165,metric/the_pile_hackernews_val_loss,1.0,False
165,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
165,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
166,metric/the_pile_arxiv_val_loss,1.0,False
166,metric/the_pile_freelaw_val_loss,1.0,False
166,metric/the_pile_pubmed_central_val_loss,1.0,False
166,metric/the_pile_wikipedia_en_val_loss,1.0,False
166,metric/the_pile_dm_mathematics_val_loss,1.0,False
166,metric/the_pile_github_val_loss,1.0,False
166,metric/the_pile_stackexchange_val_loss,1.0,False
166,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
166,metric/the_pile_pile_cc_val_loss,1.0,False
166,metric/the_pile_ubuntu_irc_val_loss,1.0,False
166,metric/the_pile_hackernews_val_loss,1.0,False
166,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
166,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
167,metric/the_pile_arxiv_val_loss,1.0,False
167,metric/the_pile_freelaw_val_loss,1.0,False
167,metric/the_pile_pubmed_central_val_loss,1.0,False
167,metric/the_pile_wikipedia_en_val_loss,1.0,False
167,metric/the_pile_dm_mathematics_val_loss,1.0,False
167,metric/the_pile_github_val_loss,1.0,False
167,metric/the_pile_stackexchange_val_loss,1.0,False
167,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
167,metric/the_pile_pile_cc_val_loss,1.0,False
167,metric/the_pile_ubuntu_irc_val_loss,1.0,False
167,metric/the_pile_hackernews_val_loss,1.0,False
167,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
167,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
168,metric/the_pile_arxiv_val_loss,1.0,False
168,metric/the_pile_freelaw_val_loss,1.0,False
168,metric/the_pile_pubmed_central_val_loss,1.0,False
168,metric/the_pile_wikipedia_en_val_loss,1.0,False
168,metric/the_pile_dm_mathematics_val_loss,1.0,False
168,metric/the_pile_github_val_loss,1.0,False
168,metric/the_pile_stackexchange_val_loss,1.0,False
168,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
168,metric/the_pile_pile_cc_val_loss,1.0,False
168,metric/the_pile_ubuntu_irc_val_loss,1.0,False
168,metric/the_pile_hackernews_val_loss,1.0,False
168,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
168,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
169,metric/the_pile_arxiv_val_loss,1.0,False
169,metric/the_pile_freelaw_val_loss,1.0,False
169,metric/the_pile_pubmed_central_val_loss,1.0,False
169,metric/the_pile_wikipedia_en_val_loss,1.0,False
169,metric/the_pile_dm_mathematics_val_loss,1.0,False
169,metric/the_pile_github_val_loss,1.0,False
169,metric/the_pile_stackexchange_val_loss,1.0,False
169,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
169,metric/the_pile_pile_cc_val_loss,1.0,False
169,metric/the_pile_ubuntu_irc_val_loss,1.0,False
169,metric/the_pile_hackernews_val_loss,1.0,False
169,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
169,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
170,metric/the_pile_arxiv_val_loss,1.0,False
170,metric/the_pile_freelaw_val_loss,1.0,False
170,metric/the_pile_pubmed_central_val_loss,1.0,False
170,metric/the_pile_wikipedia_en_val_loss,1.0,False
170,metric/the_pile_dm_mathematics_val_loss,1.0,False
170,metric/the_pile_github_val_loss,1.0,False
170,metric/the_pile_stackexchange_val_loss,1.0,False
170,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
170,metric/the_pile_pile_cc_val_loss,1.0,False
170,metric/the_pile_ubuntu_irc_val_loss,1.0,False
170,metric/the_pile_hackernews_val_loss,1.0,False
170,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
170,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
171,metric/the_pile_arxiv_val_loss,0.6888341592433153,True
171,metric/the_pile_freelaw_val_loss,1.0,False
171,metric/the_pile_pubmed_central_val_loss,0.9334423740219708,True
171,metric/the_pile_wikipedia_en_val_loss,1.0,False
171,metric/the_pile_dm_mathematics_val_loss,1.0,False
171,metric/the_pile_github_val_loss,1.0,False
171,metric/the_pile_stackexchange_val_loss,1.0,False
171,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
171,metric/the_pile_pile_cc_val_loss,1.0,False
171,metric/the_pile_ubuntu_irc_val_loss,1.0,False
171,metric/the_pile_hackernews_val_loss,1.0,False
171,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
171,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
172,metric/the_pile_arxiv_val_loss,1.0,False
172,metric/the_pile_freelaw_val_loss,1.0,False
172,metric/the_pile_pubmed_central_val_loss,1.0,False
172,metric/the_pile_wikipedia_en_val_loss,1.0,False
172,metric/the_pile_dm_mathematics_val_loss,1.0,False
172,metric/the_pile_github_val_loss,1.0,False
172,metric/the_pile_stackexchange_val_loss,1.0,False
172,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
172,metric/the_pile_pile_cc_val_loss,1.0,False
172,metric/the_pile_ubuntu_irc_val_loss,1.0,False
172,metric/the_pile_hackernews_val_loss,1.0,False
172,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
172,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
173,metric/the_pile_arxiv_val_loss,1.0,False
173,metric/the_pile_freelaw_val_loss,1.0,False
173,metric/the_pile_pubmed_central_val_loss,1.0,False
173,metric/the_pile_wikipedia_en_val_loss,1.0,False
173,metric/the_pile_dm_mathematics_val_loss,1.0,False
173,metric/the_pile_github_val_loss,1.0,False
173,metric/the_pile_stackexchange_val_loss,1.0,False
173,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
173,metric/the_pile_pile_cc_val_loss,1.0,False
173,metric/the_pile_ubuntu_irc_val_loss,1.0,False
173,metric/the_pile_hackernews_val_loss,1.0,False
173,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
173,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
174,metric/the_pile_arxiv_val_loss,1.0,False
174,metric/the_pile_freelaw_val_loss,1.0,False
174,metric/the_pile_pubmed_central_val_loss,1.0,False
174,metric/the_pile_wikipedia_en_val_loss,1.0,False
174,metric/the_pile_dm_mathematics_val_loss,1.0,False
174,metric/the_pile_github_val_loss,1.0,False
174,metric/the_pile_stackexchange_val_loss,1.0,False
174,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
174,metric/the_pile_pile_cc_val_loss,1.0,False
174,metric/the_pile_ubuntu_irc_val_loss,1.0,False
174,metric/the_pile_hackernews_val_loss,1.0,False
174,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
174,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
175,metric/the_pile_arxiv_val_loss,1.0,False
175,metric/the_pile_freelaw_val_loss,1.0,False
175,metric/the_pile_pubmed_central_val_loss,1.0,False
175,metric/the_pile_wikipedia_en_val_loss,1.0,False
175,metric/the_pile_dm_mathematics_val_loss,1.0,False
175,metric/the_pile_github_val_loss,1.0,False
175,metric/the_pile_stackexchange_val_loss,1.0,False
175,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
175,metric/the_pile_pile_cc_val_loss,1.0,False
175,metric/the_pile_ubuntu_irc_val_loss,1.0,False
175,metric/the_pile_hackernews_val_loss,1.0,False
175,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
175,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
176,metric/the_pile_arxiv_val_loss,1.0,False
176,metric/the_pile_freelaw_val_loss,1.0,False
176,metric/the_pile_pubmed_central_val_loss,1.0,False
176,metric/the_pile_wikipedia_en_val_loss,1.0,False
176,metric/the_pile_dm_mathematics_val_loss,1.0,False
176,metric/the_pile_github_val_loss,1.0,False
176,metric/the_pile_stackexchange_val_loss,1.0,False
176,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
176,metric/the_pile_pile_cc_val_loss,1.0,False
176,metric/the_pile_ubuntu_irc_val_loss,1.0,False
176,metric/the_pile_hackernews_val_loss,1.0,False
176,metric/the_pile_pubmed_abstracts_val_loss,1.0,False
176,metric/the_pile_uspto_backgrounds_val_loss,1.0,False
177,metric/the_pile_arxiv_val_loss,1.0,False
177,metric/the_pile_freelaw_val_loss,1.0,False
177,metric/the_pile_pubmed_central_val_loss,1.0,False
177,metric/the_pile_wikipedia_en_val_loss,1.0,False
177,metric/the_pile_dm_mathematics_val_loss,1.0,False
177,metric/the_pile_github_val_loss,1.0,False
177,metric/the_pile_stackexchange_val_loss,1.0,False
177,metric/the_pile_gutenberg_pg_19_val_loss,1.0,False
177,metric/the_pile_pile_cc_val_loss,1.0,False
177,metric/the_pile_ubuntu_irc_val_loss,1.0,False
