replicate,rmse,mae,r2
104,0.00017053120821335535,0.00012450489636391124,0.9999997752107694
105,0.00016492419615112295,0.00011772044499988304,0.9999998029913706
106,0.0001420509326562114,0.00010107927426065967,0.9999998108906497
107,0.00015800461474601836,0.00011267173927701899,0.999999795160817
108,0.000172096804106842,0.0001232301933841215,0.9999998125186698
109,0.000133454150956033,9.699150801305809e-05,0.9999998304835918
110,0.0001572408723232217,0.00011529842335413017,0.9999997581828922
111,0.0001568187348359932,0.00011105288070119828,0.9999998215731096
112,0.00014552149497329948,0.00010734977245750194,0.9999997965426675
113,0.00015759451950160688,0.0001118156772270556,0.999999816694158
114,0.00014873778455881345,0.0001074752276187622,0.9999997893623815
115,0.0001339189508898869,9.520376557674057e-05,0.9999998038605596
116,0.0001686477518062606,0.00011919788125846475,0.9999998072612242
117,0.00014757778586607,0.00010902062782847601,0.9999998133898811
118,0.00015049230514836118,0.00010887920551123703,0.9999998424676958
119,0.00014644802053714973,0.00010536606729265876,0.999999799722655
120,0.0001609400494380866,0.00011582525164646732,0.999999787316029
121,0.00015565790561056117,0.00010646138916346852,0.9999998311260209
122,0.00018245780827498917,0.000133907332102218,0.999999732606594
123,0.00015548331475607807,0.0001106558444750216,0.9999997914678714
124,0.0001614846102386856,0.00011457126953533491,0.9999998066005557
125,0.00014707122046362216,0.00010330583008076666,0.9999997970447377
126,0.00012122035940457558,8.792336528968848e-05,0.9999997815624976
127,0.00016148717066737634,0.00011329311348563731,0.9999998217834302
128,0.00014196677027758126,9.809296433441856e-05,0.9999997567632408
129,0.00014962941623000562,0.00010566294993054913,0.9999998117857721
130,0.00015547288444187535,0.00011125011419682887,0.9999998149518098
131,0.00015460835346401783,0.00011234559755022028,0.9999997860222251
132,0.000144389735280791,0.00010182278615017981,0.9999997692645194
133,0.00015077549459072576,0.00011229067020682103,0.9999996851728558
134,0.0001432414843045018,0.00010140629982245072,0.9999997891862734
135,0.00014141467065149405,9.992797972887667e-05,0.9999998013553862
136,0.00015342810693658892,0.00010903226206218811,0.9999997790084247
137,0.00016475367439406545,0.00011730268790504903,0.9999997930627492
138,0.00014509621601519154,0.00010111580080271408,0.9999998119748318
139,0.0001532603331680594,0.00011266535565886525,0.9999997514566263
140,0.00014183324952151048,9.796228843326575e-05,0.9999998137713747
141,0.00016372501231874068,0.00011347017850993837,0.9999998181717201
142,0.00014583282165604622,9.871433854303688e-05,0.9999998048322788
143,0.000154813764081901,0.0001119570995442946,0.99999977778552
144,0.00014972879839645974,0.00010630592884281713,0.9999997874000088
145,0.00015864534848395714,0.00011294895788960636,0.9999998127600639
146,0.00012132502433150143,8.318191321446871e-05,0.9999997798617946
147,0.00014228836098873206,0.000104374208947347,0.999999756471764
148,0.000166602083813439,0.00011727906636381164,0.9999997765101046
149,0.00014160086000475965,9.671772837737669e-05,0.9999998203615726
150,0.00015312507240462024,0.00011047877945072054,0.9999997981431702
151,0.0001552683458027582,0.00011163861220275455,0.9999998208670194
152,0.00015133286032126365,0.00010794752512488288,0.9999998096647118
153,0.00012944929051651494,8.813134918403881e-05,0.999999751187505
154,0.0001282695336979038,9.536880943521694e-05,0.9999997904425156
155,0.00013210977176799694,9.257796533462172e-05,0.9999997950944417
156,0.00015616529495406884,0.00011175986604866402,0.9999997886801979
157,0.00014586128069339732,0.00010474762363228629,0.9999997786061464
158,0.0001518515406154632,0.00010640646182006927,0.9999997771377208
159,0.00016973576585747218,0.00011974504348734666,0.9999997663874342
160,0.00016608933169620155,0.00011845870627384482,0.9999998267888139
161,0.00018255492575774252,0.00013169368128292802,0.9999997354022604
162,0.00014789814356522586,0.00010406862660662398,0.9999997953844852
163,0.00014342195264807983,0.00010199548439391485,0.9999998146597695
164,0.00017507369057758352,0.0001272870407616738,0.9999997801718554
165,0.0001769029593814558,0.00012692219417265133,0.9999997651456194
166,0.0001488094225284605,0.00010460620131504731,0.9999998190773629
167,0.00017280401316280115,0.00012399298990997885,0.9999998025733486
168,0.00016195153634990882,0.00011678058344972467,0.9999998131847477
169,0.0001432348263955897,9.816822561436256e-05,0.9999997175741125
170,0.0001721879461071996,0.00012288896833633641,0.9999998109446786
171,0.00017071148283904277,0.0001233996040231639,0.9999997647350234
172,0.0001325756613924997,9.458965882126832e-05,0.9999997693433884
173,0.00013926741073777077,9.825712435790259e-05,0.9999997772253667
174,0.00015315792804147435,0.00011300658070665034,0.9999997549149447
175,0.0001385032595765157,0.00010137538095240144,0.9999997955643642
176,0.00013706076161105446,0.00010161480225582948,0.9999997878299792
177,0.0001421498397429598,0.00010290442707402395,0.9999998093173601
178,0.00017372970105540485,0.000126300819964033,0.9999997255327695
179,0.000140105477952209,0.00010071439779597139,0.999999823734472
180,0.00016614906845689785,0.00011929203061756315,0.9999997630917346
181,0.00013913763074765162,9.462096462343018e-05,0.9999998160838214
182,0.00014351186624560032,9.895503061356984e-05,0.9999998147187096
183,0.00015212626651924733,0.0001053208410477717,0.9999998306387247
184,0.00014779202302293935,0.00010440985165440907,0.9999997980674337
185,0.00015517294286434457,0.00010847435341722003,0.9999998263292041
186,0.00013529256950134473,9.476672384556937e-05,0.9999997478074246
187,0.0001707409543611082,0.00012592740527909372,0.9999997007621624
188,0.0001808696210362052,0.00013171730282416543,0.9999997481553772
189,0.00014656340075095775,0.00010433459037446506,0.9999998146285488
190,0.00015122915000815142,0.00010828875017266797,0.9999998118481704
191,0.0001514225293592846,9.970058921634352e-05,0.9999998235476308
192,0.00013966370808080395,9.448042614118353e-05,0.9999998257560507
193,0.00014645357848875235,0.00010438186333260566,0.9999998205520864
194,0.00016035293866353698,0.00011770753999906603,0.9999998094154808
195,0.000139151830408652,9.830439731604318e-05,0.9999997885239607
196,0.00015063166141007339,0.00010713745564088497,0.9999998081249681
197,0.00018195508025562894,0.00013174529114596883,0.9999997443435438
198,0.0001546166412040943,0.00010913406580654517,0.9999997883497203
199,0.00016291054604568582,0.00011528245619815144,0.9999997987870749
200,0.00015234799365086924,0.00010861577573445903,0.9999997924320165
201,0.00013749900275073342,9.614362712689895e-05,0.9999997907176904
202,0.0001552683458027582,0.00011163861220275455,0.9999998208670194
203,0.0001575763915415332,0.00011163772836776221,0.999999839376484
204,0.0001552053649852942,0.00011100215467314982,0.9999997973205721
205,0.00015517294286434457,0.00010847435341722003,0.9999998263292041
206,0.00016621320232425827,0.00011642300431384826,0.9999998007214826
207,0.0001576208549345429,0.00011784896231630501,0.9999997645311641
208,0.00013504387641868985,9.56940673270233e-05,0.9999998253827832
209,0.0001690427209595545,0.00012373737600104113,0.9999997220758664
210,0.00016614906845689785,0.00011929203061756315,0.9999997630917346
211,0.0001358495496659147,9.697603775995911e-05,0.9999997880362472
212,0.00015123497479707312,0.00010478326633934837,0.9999998113153782
213,0.00014034082059305518,9.943767797859392e-05,0.9999997766122537
214,0.00016280171035649884,0.00011749610701744139,0.9999998020740634
215,0.0001616906141519389,0.00012009353200564425,0.9999997556573883
216,0.00017007312260321095,0.00012639533600464838,0.999999760509378
217,0.0001487039523093679,0.00010494742636283239,0.9999998211619593
218,0.00013958106564791213,0.00010085493627821802,0.9999998129112894
219,0.0001689261400005909,0.0001222675941277181,0.9999997857518782
220,0.0001447757427979631,0.00010256231819124652,0.9999998297198782
221,0.0001521723223984267,0.0001115320749963145,0.9999997560776469
222,0.0001614846102386856,0.00011457126953533491,0.9999998066005557
223,0.0001433196388863533,0.0001030535037765216,0.9999998234493518
224,0.00014655511427472107,0.00010502484224487366,0.9999997970374943
225,0.00014688923862334085,0.00010622212934262213,0.9999997739077007
226,0.00014623642522917918,0.00010477036133853134,0.999999827928939
227,0.00014425420035762125,0.00010457528244499802,0.9999998253467727
228,0.0001612115433427072,0.00011842306356678275,0.99999979620702
229,0.00016694773611811332,0.00011747975292935008,0.999999790970518
230,0.00017935255694207774,0.00013046420454802536,0.9999997556302129
231,0.00014530901107844474,0.00010423278663010802,0.9999998069830971
232,0.0001541072677162276,0.00011067512911135878,0.9999998154975555
233,0.00015074888999921197,0.00011047966328571289,0.9999997648956755
234,0.00015026162774036607,0.00011062020176795953,0.9999997464312159
235,0.00016727320307376457,0.00011720853854595063,0.9999998274669475
236,0.00014800094211822262,0.000107526837481803,0.9999997895116
237,0.0001379569937740166,9.916606703801169e-05,0.9999997669736284
238,0.0001537185999859241,0.00010812459014918394,0.9999998032224231
239,0.00014196056520514476,0.00010159844816773816,0.9999997710403304
240,0.0001675538750753024,0.00012027825141520397,0.9999998102926988
241,0.00015112854731766146,0.00010483053929748895,0.9999998174715553
242,0.00015361740975903683,0.0001126880933651103,0.999999807267202
243,0.00014873778455881345,0.0001074752276187622,0.9999997893623815
244,0.00014181889984327193,9.983471420477061e-05,0.9999998205786071
245,0.00016784338362241727,0.00011443802838190016,0.9999997935415492
246,0.0001624284246183206,0.00011845105188858617,0.9999997839999045
247,0.00014288164159014424,0.00010032501595505336,0.9999998357712713
248,0.00016863046012671507,0.00012457579086328922,0.9999997914365029
249,0.0001710349380517965,0.00011962290580644485,0.9999998184265915
250,0.0001311984238899989,9.54986015013774e-05,0.9999997562592489
251,0.00015283750854645998,0.00011180929360890187,0.9999997837600226
252,0.00014365283454973533,0.00010494104274467867,0.9999997848378339
253,0.00013026245991513234,9.444185288587558e-05,0.9999997635063937
254,0.00012490999678096585,8.925172484577253e-05,0.9999997881141114
255,0.00015083306610574307,0.00010573821121049313,0.9999997963016709
256,0.0001717781450752612,0.00012320745567787647,0.9999997737554327
257,0.00014376479632266845,0.00010489376978653807,0.9999997755643731
258,0.00015608664356517028,0.00011522316207418618,0.9999997703138189
259,0.00014523564652937546,0.0001071018129338229,0.9999997710219477
260,0.0001523292413286219,0.00010843782687516562,0.9999998229909699
261,0.0001520418875506014,0.00010584001495485019,0.9999998044065722
262,0.0001332362031298745,9.333567671013591e-05,0.9999997682385853
263,0.00016465347397673366,0.00011862811691288723,0.9999997815916951
264,0.00017570827651549706,0.00013091886359124604,0.9999996943804582
265,0.00014623642522917918,0.00010477036133853134,0.999999827928939
266,0.00013257671512723924,9.881193698940958e-05,0.9999997959955536
267,0.00017206096896759627,0.00012411079068598042,0.9999997433705895
268,0.00016316543288748955,0.00011553041572183047,0.9999998144216895
269,0.00016883086503354335,0.00012231486708585867,0.99999978849128
270,0.00013558583857835795,9.555352884477666e-05,0.9999998347018789
271,0.00014915219277403255,0.00010696564123214227,0.9999997206860338
272,0.00016035293866353698,0.00011770753999906603,0.9999998094154808
273,0.00014962941623000562,0.00010566294993054913,0.9999998117857721
274,0.00015471808083757617,0.00010879284075876008,0.9999997857219571
275,0.0001603889349378013,0.00011250757925353495,0.9999997883699715
276,0.00017183505176070448,0.00012384391320748118,0.9999997949302832
277,0.00018137009965889827,0.0001306412695723264,0.9999997591916837
278,0.0001289805971628586,9.330857222332484e-05,0.999999781144468
279,0.00016124188484914332,0.00011672858665457129,0.9999997619713763
280,0.00013350200654454783,9.214092360345052e-05,0.9999997300083936
281,0.000158546421576676,0.00011329018293739144,0.9999998146821342
282,0.00014218424899304418,0.00010120995016181248,0.9999997551813996
283,0.00013729242863957984,0.00010122630424990379,0.9999997731594301
284,0.00012405631429019334,8.814770327213013e-05,0.999999773062096
285,0.0001610197655825803,0.00011530607773938883,0.9999998138808505
286,0.00014468707719615667,0.000103081492098325,0.9999997993626449
287,0.00013769930702684196,9.224312390499037e-05,0.9999998309230953
288,0.0001452356465293755,0.0001071018129338229,0.9999997710219477
289,0.00014523564652937546,0.0001071018129338229,0.9999997710219477
290,0.00015905273433579047,0.00011380501993956973,0.9999997912831516
291,0.00014779202302293932,0.00010440985165440907,0.9999997980674337
292,0.0001572986235713675,0.00010903991644744676,0.9999998268928377
