model_form,formula,parameter_count,full_fit_rmse_in_sample,pooled_oof_rmse,mean_track_rmse,median_track_rmse,worst_track_rmse,pooled_oof_mae,pooled_oof_bias,pooled_oof_max_abs_error,q3_full_fit_changed_scenarios_vs_current_m0,q3_full_fit_same_as_current_m0_scenarios,loto_exact_match_count_vs_current_full_m0,loto_exact_match_rate_vs_current_full_m0,loto_exact_match_count_vs_same_form_full,loto_exact_match_rate_vs_same_form_full
m0_current,L = E + A*N^(-alpha) + B*D^(-beta),5,0.000146496089926,0.000151179778659,0.000146888185792,0.000135076334197,0.000220230367749,0.000107878169786,7.35146898531e-06,0.000926945215654,0,15,120,1,120,1
m0_no_floor,L = A*N^(-alpha) + B*D^(-beta); E=0,4,0.0459608235846,0.0728758136965,0.0603233275671,0.050681757686,0.148357031765,0.0602624550344,-0.0116422299284,0.151775691192,9,6,50,0.416666666667,118,0.983333333333
m0_shared_exponent,L = E + A*N^(-gamma) + B*D^(-gamma); alpha=beta=gamma,4,0.00848301775004,0.0142509533722,0.0119523894414,0.00905310712779,0.0306738071463,0.0112835172455,-0.00271686808872,0.0354643000665,1,14,112,0.933333333333,120,1
