pair_id,pair_type,left_budget_flops,right_budget_flops,left_context_tokens,right_context_tokens,paired_bootstrap_replicates,configuration_change_frequency,delta_log_N_p2_5,delta_log_N_median,delta_log_N_p97_5,delta_log_D_p2_5,delta_log_D_median,delta_log_D_p97_5,delta_training_share_p2_5,delta_training_share_median,delta_training_share_p97_5,cost_share_change_frequency,cost_share_TV_p05_exact,cost_share_TV_median,robust_ND_allocation_change,robust_cost_mix_change,interpretation
T01,adjacent_budget,10000000000000000000,10000000000000000000000,2048,2048,20,1.0,3.7435210972968527,3.7435210972968527,3.7435210972968527,3.295788300346862,3.295788300346862,3.295788300346862,0.0,0.0,0.0,0.0,0.0,0.0,True,False,Bootstrap稳健的N/D配置改变
