publication_year,record_count,calendar_coverage_status,training_compute_scalar_n,training_compute_median_FLOP,training_compute_p90_FLOP,training_compute_confident_scalar_n,dataset_size_scalar_n,dataset_size_median_tokens,dataset_size_p90_tokens,dataset_size_confident_scalar_n,parameter_count_scalar_n,parameter_count_median,parameter_count_p90,parameter_count_confident_scalar_n,confidence_confident_n,confidence_likely_n,confidence_unknown_n,confidence_speculative_n,confidence_blank_n,open_weights_yes_n,open_weights_no_n,open_weights_unknown_n,numerical_format_counts,estimation_method_counts,cutoff,summary_scope,smoke_run
2024,949,calendar_year_ended_before_cutoff,310,5.041e+22,2.366000000000006e+24,245,224,200000000000.0,10000000000000.0,178,553,7000000000.0,72560000000.00002,453,554,108,252,32,3,405,294,250,"{""<blank>"": 887, ""BF16"": 51, ""FP16"": 2, ""FP32"": 3, ""FP8"": 4, ""TF32"": 1, ""Unknown"": 1}","{""<blank>"": 593, ""Benchmarks"": 8, ""Comparison with other models"": 4, ""Comparison with other models,Reported"": 1, ""Cost"": 2, ""Hardware"": 107, ""Hardware,Cost,Benchmarks"": 1, ""Hardware,Operation counting"": 24, ""Operation counting"": 156, ""Operation counting,Comparison with other models"": 1, ""Operation counting,Hardware"": 26, ""Other"": 3, ""Other,Operation counting"": 1, ""Reported"": 16, ""Reported,Operation counting"": 6}",2025-03-14,scalar numeric values only; Confidence and estimation-method strata retained; C4 is annual background and not joined to C1 models,True
