row_type,dataset,source_domain,flagged_n,clean_n,main_a1_q95,clean_a1_q95,clean_threshold_ci_low,clean_threshold_ci_high,threshold_shift_clean_minus_main,flagged_median_D,flagged_rate_above_main_threshold,clean_a1_median_D,clean_a1_rate_above_clean_threshold
a1_reference,a1,arxiv,3,1416,0.46603175151955184,0.4660347406425115,0.46454244051759774,0.4671742857125675,2.989122959651258e-06,0.44253799872749694,0.0,0.4380116154521675,0.05014124293785311
a1_reference,a1,book,17,154,0.44760982010119876,0.4461715427658855,0.4421415739451341,0.4548804431618714,-0.001438277335313265,0.42151637572147,0.11764705882352941,0.4083248434336599,0.05194805194805195
a1_reference,a1,c4,65,9935,0.4187634770695783,0.41878552860377416,0.4173073338000209,0.42058383507930464,2.205153419587713e-05,0.31402955444880987,0.03076923076923077,0.3242182220446526,0.05002516356316054
a1_reference,a1,commoncrawl,252,9388,0.3833701125765997,0.3825841659455153,0.3804990839402537,0.3848201514114997,-0.0007859466310843888,0.31148574518720284,0.0992063492063492,0.287993882041895,0.05006391137622497
a1_reference,a1,github,11,9989,0.4294319905547465,0.4294595800738925,0.42780877236652887,0.43111343060528595,2.7589519145998498e-05,0.3497657073839802,0.0,0.32312701705196223,0.05005506056662329
a1_reference,a1,stackexchange,31,9969,0.3598472443062697,0.35998132983683034,0.35758782969249087,0.3622461805391427,0.00013408553056065697,0.28724001429783985,0.03225806451612903,0.2712275590447913,0.0500551710301936
a1_reference,a1,wikipedia,49,9951,0.4078789842124311,0.4078989126009993,0.4059693320310387,0.4092486821377176,1.9928388568235533e-05,0.2945586032874786,0.04081632653061224,0.3069966658767366,0.05004522158577027
