dataset,source_domain,n,n_conflict_valid,mean_conflict_intensity,median_conflict_intensity,p90_conflict_intensity,p95_conflict_intensity,p97_5_conflict_intensity,a1_domain_threshold,threshold_ci_low,threshold_ci_high,high_conflict_n,high_conflict_rate,high_conflict_wilson_low,high_conflict_wilson_high,threshold_tie_rate,norm_zero_cell_rate,norm_one_cell_rate,q_equal_mean,q_huber_mean,delta_q_median,median_abs_delta_q_high_conflict,median_abs_delta_q_other,delta_q_mean_high_conflict,delta_q_median_high_conflict,delta_q_q25_high_conflict,delta_q_q75_high_conflict,delta_q_positive_share_high_conflict,delta_q_negative_share_high_conflict,delta_q_mean_other,delta_q_median_other,delta_q_q25_other,delta_q_q75_other,delta_q_positive_share_other,delta_q_negative_share_other
a1,arxiv,120,120,0.43614120608254253,0.43561809456276035,0.46394349586782085,0.4681706110974865,0.4702934091098361,0.4681706110974865,0.4654296841318298,0.47109554989573,6,0.05,0.023114364414465793,0.10480288536236734,0.0,0.018560606060606062,0.026893939393939394,0.5319773498956298,0.5443377816834613,0.012219776774517355,0.028622074944054,0.01241788993817522,0.024901090190319525,0.028622074944054,0.01907554047581697,0.03248407273479012,0.8333333333333334,0.16666666666666666,0.011700397135068792,0.011878683046942562,0.0035283575915497634,0.018924206843024982,0.8157894736842105,0.18421052631578946
a1,book,120,120,0.405276665689011,0.4103500640068601,0.4429649365702986,0.4469677646579624,0.457943760527985,0.4469677646579624,0.4439344746239688,0.4592600189067062,6,0.05,0.023114364414465793,0.10480288536236734,0.0,0.075,0.029545454545454545,0.4318807368917022,0.427136226198103,-0.007654014340186588,0.02212134604399177,0.009654594412599943,0.018513324952306898,0.02212134604399177,0.004270755199663925,0.03160809967023673,0.8333333333333334,0.16666666666666666,-0.0059686073065417095,-0.008317019564626632,-0.013173377189278634,-0.004299614635575169,0.19298245614035087,0.8070175438596491
a1,c4,120,120,0.33502966032074327,0.33439731105112447,0.40713511258587265,0.4310674060027373,0.4396639082570134,0.4310674060027373,0.42135473256977524,0.4372462045936081,6,0.05,0.023114364414465793,0.10480288536236734,0.0,0.006060606060606061,0.004924242424242424,0.5686835401488886,0.5710595314898749,0.0010505774186324035,0.006970895158803697,0.004061933068170875,-0.0016205310760996443,-0.003364719134022476,-0.008555427136256719,0.0008007600756350375,0.3333333333333333,0.6666666666666666,0.0025863346260962964,0.0013428388936141955,-0.0006866409604711216,0.007561241622810633,0.6666666666666666,0.3333333333333333
a1,commoncrawl,120,120,0.2937278562924239,0.28889045742116454,0.37385134850981905,0.3920541441589567,0.39967534835584984,0.3920541441589567,0.37533757108621796,0.3996755027153579,6,0.05,0.023114364414465793,0.10480288536236734,0.0,0.0003787878787878788,0.0026515151515151517,0.5282619183098327,0.5283030233730631,-6.597497165328203e-05,0.004566402702716299,0.0008591493806844319,-0.0003787360928997711,-0.0005874665903383702,-0.0046088663702177485,0.0024347457500275976,0.3333333333333333,0.6666666666666666,6.320196618454179e-05,-4.9573838091787614e-05,-0.0006963332290013252,0.0015610837724678028,0.47368421052631576,0.5263157894736842
a1,github,120,120,0.3368355228111747,0.32468281588571574,0.42625283392914537,0.43956238719129553,0.45499813650121373,0.43956238719129553,0.42344144083185037,0.46288556101212625,6,0.05,0.023114364414465793,0.10480288536236734,0.0,0.006060606060606061,0.00946969696969697,0.4181381639965487,0.41037581605360346,-0.004661064352705496,0.039689663377968115,0.004635430931421686,-0.03225562682745412,-0.039689663377968115,-0.042417508244089616,-0.02987068098727738,0.16666666666666666,0.8333333333333334,-0.006473228001655347,-0.004549419993004039,-0.008642959375476628,-0.0003612105330295795,0.21052631578947367,0.7894736842105263
a1,stackexchange,120,120,0.2658361308700208,0.2620646378383592,0.33205368752997666,0.34607582355903954,0.3722069997293962,0.34607582355903954,0.33483136880053666,0.37221891727865725,6,0.05,0.023114364414465793,0.10480288536236734,0.0,0.0011363636363636363,0.0003787878787878788,0.5100652210246179,0.5103942242307409,0.00023767586075401637,0.006390223778581505,0.0004374488662941822,0.003236289722018402,0.004467718164482104,-0.0004039713550008095,0.006505617218219101,0.6666666666666666,0.3333333333333333,0.00017598812633898677,0.00022115485688439795,-0.0002181553250244911,0.0005600066843263196,0.6140350877192983,0.38596491228070173
a1,wikipedia,120,120,0.32047345944924666,0.31776235911732786,0.39621593643215336,0.41186139592606424,0.4210076720428949,0.41186139592606424,0.39831566139098357,0.4319226336542811,6,0.05,0.023114364414465793,0.10480288536236734,0.0,0.0003787878787878788,0.0030303030303030303,0.4869216432580939,0.4832783147937622,-0.000316651724745487,0.01925712462783538,0.001793221108944254,-0.020950828300716418,-0.01925712462783538,-0.0314525094128891,-0.012621716878385938,0.0,1.0,-0.0027324074203114337,-0.0002074854491030398,-0.003386556597244225,0.0005626854512305046,0.4473684210526316,0.5526315789473685
a2,arxiv,120,120,0.4359993771422515,0.4386827425256383,0.4573530890548145,0.4592456506470944,0.4681760313848402,0.4681706110974865,0.4654296841318298,0.47109554989573,4,0.03333333333333333,0.0130375510983506,0.082580337559106,0.0,0.017803030303030303,0.023863636363636365,0.5287351757109521,0.5403298061883312,0.0119311069131669,0.011148192872974971,0.012423543104475743,0.00046517506152118915,-0.0014203837890604532,-0.010314363901719914,0.00935915517418065,0.5,0.5,0.011978404802063802,0.012173339488118495,0.0033491681117264888,0.020762418902952523,0.8620689655172413,0.13793103448275862
a3,github,120,120,0.3308345961304461,0.323797369192554,0.40777057840308173,0.423197932700402,0.4351670177097811,0.43956238719129553,0.42344144083185037,0.46288556101212625,1,0.008333333333333333,0.0014725557333420923,0.045696291245049675,0.0,0.006818181818181818,0.0026515151515151517,0.4048944076153939,0.39668579830218886,-0.004641599149000086,0.04551593834298606,0.004496686187910159,-0.04551593834298606,-0.04551593834298606,-0.04551593834298606,-0.04551593834298606,0.0,1.0,-0.00789510234656824,-0.004496686187910159,-0.012195560160433244,-0.0002716783560524072,0.21008403361344538,0.7899159663865546
